username,location,following,followers,totaltweets,tweetcreatedts,hashtags,query,text,retweet,party,targeted
eddy_terstall,"Jordaan, Amsterdam",4065,21658,185153,2020-10-07 21:25:11,[],@MarijnissenL,Draad @bslagter @mzelst @LodewijkA @jesseklaver @MarijnissenL @DiederikJekel @jasperklapwijk @PieterOmtzigt https://t.co/OKHbPLH9n5,False,SP,True
JaapLaning,Midden Nederland,749,319,18074,2020-10-07 21:23:50,[],@MarijnissenL,"Betaald voetbalclubs vragen steun van hun supporters. En van de Nederlandse belastingbetaler. Het zou mooi zijn als deze bonussen worden teruggegeven. ‘Geen woorden maar daden’, zegt deze Feyenoorder dan 😂 https://t.co/j0SiHYDlch",True,SP,True
willaminne,"Amsterdam, The Netherlands",2221,1960,38544,2020-10-07 21:23:08,[],@MarijnissenL,"Betaald voetbalclubs vragen steun van hun supporters. En van de Nederlandse belastingbetaler. Het zou mooi zijn als deze bonussen worden teruggegeven. ‘Geen woorden maar daden’, zegt deze Feyenoorder dan 😂 https://t.co/j0SiHYDlch",True,SP,True
RobbievanVeen,,561,761,34694,2020-10-07 21:20:51,[],@MarijnissenL,@MarijnissenL Dat dus!,False,SP,True
EcoMovehouten,Nederland,1274,966,79989,2020-10-07 21:19:48,[],@MarijnissenL,@Isa_Yusibov Zeer teleurstellend @SPnl @MarijnissenL als ik nog lid was geweest was dit de reden tot mijn vertrek..,False,SP,True
GodsonJoke,Earth,110,51,3103,2020-10-07 21:16:55,[],@MarijnissenL,Vandaag even terug in het verpleeghuis waar mijn oma’s hebben gewoond. Indrukwekkend hoe ze er daar samen de schouders onder zetten. Maar meer aandacht voor de verpleeghuizen is keihard nodig. https://t.co/mki9clFp9j,True,SP,True
JJeltix,Nederland,269,78,1350,2020-10-07 21:15:44,[],@MarijnissenL,Hoe kan het zo zijn dat we met 300 ziekenhuizen in Nederland de 1000 corona patiënten niet netjes kunnen verdelen. Als elk ziekenhuis 4 patiënten heeft dan wordt de reguliere zorg minimaal geraakt. Solidariteit binnen de zorg @cdavandaag @MarijnissenL @VVD @groenlinks,False,SP,True
ChrisHagenviet,,67,28,13558,2020-10-07 21:14:22,[],@MarijnissenL,@NOS @VVD @cdavandaag @christenunie @D66 @khadijaArib @thierrybaudet @geertwilderspvv @dijkhoff @MarijnissenL @HenkKrol @jesseklaver @RobJetten @LodewijkA @PieterHeerma @gertjansegers @keesvdstaaij @MinPres @MinBijleveld We gaan toch nog wel op uitzending?,False,SP,True
HuubHabets,,1194,550,28838,2020-10-07 21:13:25,[],@MarijnissenL,@Teddy_Bear_94 @MarijnissenL So what..... die wordt nu uitbetaald ... de beeldvorming die hierdoor ontstaat kun je niet recht breien....,False,SP,True
mustapha_muh,North Africa ,3677,2998,29807,2020-10-07 21:12:38,"[{'text': 'lockdown', 'indices': [133, 142]}, {'text': 'coronabeleid', 'indices': [146, 159]}]",@MarijnissenL,@bluetigerstudio in een sublieme uitzending met Jade en Pedro Kuit. Binnenkort start de buitenparlementaire onderzoekscomissie naar #lockdown en #coronabeleid .Schokkend en teleurstellend: @WybrenvanHaga &amp; @thierrybaudet&amp; @MarijnissenL doen niet mee :(https://t.co/S7DPbPPpV1,False,SP,True
katjavanessen,"Ermelo, Nederland",757,658,3085,2020-10-07 21:09:34,[],@MarijnissenL,"Mooi, motie van @MarijnissenL (GZl, PvdA) over preventief gebruik van mondneusmaskers in ALLLE verpleeghuizen is aangenomen 👍, en nu voor alle sectoren regelen. Zie ook statement van V&amp;VN over Ja, tenzij. https://t.co/jT0wzWyFoH",True,SP,True
Teddy_Bear_94,"Lelystad, Nederland",199,84,15096,2020-10-07 21:07:54,[],@MarijnissenL,"@moniquekoeleman @MarijnissenL @masterprogram1 Bonussen uit 2019, 4 miljoen is voor kantoor en horeca personeel! Ga je inlezen eerst!",False,SP,True
Yoshi_Watson,,44,8,2436,2020-10-07 21:06:58,[],@MarijnissenL,@NOS @MarijnissenL  @jesseklaver  @FleurAgemaPVV @fvdemocratie Hoezo populistische discussie? Geen enkele cao is onbeperkt geldig. Waarom zouden afspraken over salaris koning dat wel zijn? En laten we ook eens maatschappelijk debat voeren over vermogensbelasting voor de oranjes.,False,SP,True
A_Tijseling,,396,108,14443,2020-10-07 21:06:37,[],@MarijnissenL,@MarijnissenL Misschien eerst even goed inlezen.....,False,SP,True
